id	text
330825	This is a decent balsamic glaze/reducation.<br /><br />It has a faint yeasty taste that I don't care for...not so heavy to preclude using it again, but I have a different brand that I love love love, so this is just a back up.<br /><br />FYI try Blaze balsamic reduction/glaze.  It is superb.
547950	Thank God they had enough foresight to put these in little individual bags.. back in my grad school days, me and my house mate used to get the really large bags of these and take a handful, and then we'd pretend it had no caloric value whatsoever and keep with the handfuls until the whole bag was empty or we'd leave crumbs and pretend that we had just one or two servings.. these are so addicting, they should come with a black box warning. Love the aged cheddar, I have tried the others, they are good but this is just exceptional. Now if you can self discipline to just one bag then you should be safe.. enjoy!
64936	Our whole family loves Quaker Oatmeal.  The Maple Brown Sugar flavor is especially delicious.  Quick and easy to make in the microwave (we use milk instead of water to make it).  Good any time, especially if you're craving something sweet.  Would definitely recommend.
287476	You have to sample them all to find the ones you like.  You'll miss out if you judge them all after tasting one or two.  My favorites are Diet Orange, Diet Raspberry/Cranberry, and Diet Energy. Diet Dr. Pete and Diet Root Beer aren't bad either.  They mix well with alcoholic beverages as well.<br /><br />HOWEVER<br /><br />I encourage everyone to visit the SodaStream webstore BEFORE purchasing any of products here. There are many flavors at the SodaStream webstore not offered here like DIET Energy and DIET Orange.  Also, as of 2/15/2012, they charge 40-50% less at the SodaStream webstore but you may have to pay for shipping.  However, if you buy 10 bottles at Sodastream, you'll get 1 bottle free.  I'm not slamming the Amazon merchants but I think consumers should be aware of the significant price mark-up.<br /><br />(With this exception, I've found Amazon prices to be competitive with other stores so I continue to be an Amazon Prime Member.)<br /><br />If you only want one bottle, it may make sense to pay twice as much with free Amazon Prime shipping.
366405	This is an old standby for Fred and he gets 2 as treats in the morning. He usually saves his treats and eats them during the day. If I run out of these, Fred misses them and the other treats stay around longer as if Fred wants to make sure I notice that there is a treat missing. This is a must have for my 10 year old.
75456	This Cocao Powder is the best Superfood product that I have purchased! It is a 150% stronger antioxidant than anything I have found!
93156	This product was everything I wanted in order to make various dishes such as<br /><br />bread pudding or christmas cake or just an ordinary fruit cake.
219704	This is another bad bag of candy. Stale, clumped sugar, too much sugar, tasted flat and old. Even the bag was cheap. Do not buy!!!
559245	Best ice tea ever.  I gave up drinking regular tea because of the caffeine.  I found this tea and have never missed regular tea,  It taste like regular tea with lemon.
536585	Not to be a negative review, but adding some information I learned on this product that I feel should be on the product description for buyers. The information on the package states that the fries should not be given to small dogs. Well, we have a 10# Maltese small dog. Seller was very quick to respond to my question on this, saying that the product is like jerky and should be cut into smaller bits for small dogs. Well, I tried to cut it into smaller pieces, but it is tough stuff. Also, the product is from China. Not a surprise as lots of stuff from China. Other sweet potato fries at local store are from China also. And they say sweet potato jerky on package. I elected to ask Amazon for a refund and they were very prompt to issue a refund. I will go back to my local store and buy the treats I had purchased; the sweet potato fries were soft and moist and no problem for our small dog. These would probably work fine with a larger dog and be no problem for dog to eat.
482966	Great way to top off a meal with controlled amount and not a lot of sugar. One can never get to old for this kind of treat.
59308	Seriously, this is THE BEST Cocoa in the world. I recently made a Fudge Ripple Cake with it, and the frosting (using the Pernigotti Cocoa) was the best I've ever made. Everyone raved about it. Now, the question is, should I share the secret to the fantastic taste of this cake and frosting with them.  Hmm...
171281	I have tried lots of gummy candies and these Tropifruits from Haribo are the very best!
99801	"This is a very smooth coffee.  I do prefer a stronger tasting, darker roast so I will mix these beans with  <a href=""""http://www.amazon.com/gp/product/B002ESSASK"""">Cameron's Organic French Roast Whole Bean Coffee, 32-Ounce Bag</a>."
466593	Only 5mg sodium per serving, chips are crisp.  I sometimes will dip in a low salt ketchup and that adds a bit to the flavor.
122850	"I am the director of nurses at a Long Term Care facility and we cook a loaf of this bread in a bread machine everyday.  It's comforting, home-like aroma fills the place as well as stimulates the appetites of the residents;  many of whom don't care if they eat or not.  We slice it up in small pieces and pass it out.  They love it.  Has a wonderful taste and texture. Almost every loaf turns out perfect.  If you like good, wholesome bread, you will love this brand.  The same goes for the Cheese & Herb bread by the same company. Absolutely Great.  A real """"Bread Winner"""".(:o)"
508846	"Outstanding melt in your mouth chocolate.  The dark chocolate is not bitter like many chocolatiers - it has the perfect blend of taste for any chocoholic.  I've had many different types of chocolate from Belgium and can guarantee - Leonidas is the """"Mercedes-Benz"""" of chocolatiers.  The general assortment is an outstanding sampling of ivory, milk and dark chocolate.  If you love dark chocolate then go for the dark chocolate assortment.  You will not regret it.  Also forget Godiva - it's medium grade quality."
339536	We have had so much fun with this product. I actually bought the Candy Crate 40s, 50s, 60s and 70s retro candy boxes for a dinner party in September where we were celebrating 4 birthdays. Between dinner and dessert, I put the boxes on the dinner table and let everyone participate in opening the candies. Everyone laughed and talked for an hour or more about the candy and memories of growing up. Since that time, I have done the same thing with school friends on a recent vacation, my brother's birthday and will be using once again at an upcoming dinner party. The Candy Crate candies are well packaged and you get plenty of product. Be prepared however; the shipping cost is as much as the candy. I have to say that it is worth the cost to see friends and family have such a good time!
97300	This is the best low calorie popcorn I have tasted. It isn't exactly like movie theater popcorn. In my opinion it's better. Movie popcorn always turns out to be too salty and overloaded with unhealthy fat. Skinny Pop is lightly salted and is made with sunflower seed oil, which gives it a nice flavor. If you are looking for the strong movie theater popcorn taste, this is not it. But, this is a light yummy tasting popcorn that will keep you going back for more (I can seriously go through a large bag of these in one day). Can also be found at Whole Foods Market for those that have one in their area.
102742	"These cookies are addictive!<a href=""""http://www.amazon.com/gp/product/B002L8XKEW"""">Maddy's Sweet Shop Key Lime Shortbread Cookies, 7-Ounce Boxes (Pack of 6)</a>Sweet, buttery, with crunchy bursts of key lime candies, great on a warm afternoon with tea."
311650	I found out I had a sensitivity to wheat so tried to find alternatives. After getting tired of soft corn tortillas for lunch every day, I decided to try this mix. I put it in my plain old Regal bread machine on the rapid cycle. (Mind you, it's very basic and doesn't have a gluten-free setting.) Wow! I couldn't believe how well it came out. I have made many breads in that machine but none have been better than this one. In fact, I rarely use the machine because the breads don't have the texture I want. This one was different. It was super moist and cut into beautiful even slices. Very good tasting, too, though I'll probably add a dash of stevia to the mix next time (since I like a tinge of sweetness). Even though I'm the one watching my wheat intake, my husband ate up half the loaf he liked it so much. The only drawback is the price, but I guess you can't complain when you get a pack of yeast along with it.
559252	This product is great, I was trying to find a steady supply at a fair price.  But $45.88 for a small bag that costs $3.50 in the supermarket?  I think something may be amiss here.
73354	I hate eggs. I developed this aversion to them because my mother used to make me drink them raw when I was a kid. I felt more punished than healed and nothing in the world can make me eat an egg, no matter how well it is cooked. One problem, though, their protein source is excellent. I need the protein but not the egg. My online search finally bore fruit the other day when I came upon Acai matcha tea. This fine tasting tea has more protein than eggs. Hurray! What a relief...
566770	ok, so I bought this stuff after reading a few review. I found it at cost plus (world market).  Went home and decided to be a big boy and just put it straight on my tongue to really get the flavor of the sauce without it being hindered by any food. I gotta say it really wasn't that spicy. It has an initial tingle on your tongue/heat that starts to creep up but is gone within a min or 2. Has awesome flavor and I'm excited to use it more but I gotta say, my homemade hot sauce is wayyyyy hotter!
487699	If you have a Trader Joes near you - you can buy a 4.5oz bag for $1.69 - Just a Hint - They are awesome candies and good for you too
449252	Our Chinese Cresteds do agility and even though they are very food oriented, it's important to have a variety of special treats to keep them motivated.  For our breed, these are perfect because they are small and soft and the dogs think they're fabulous!  The 4 pack is a good price, too.
149170	We are unable to find this product in very many stores.  We have a number of cats, some senior,regular adult and some younger.  This seems be the best all around food for all the groups.  I helps the more inactive ones control their weight and meets the needs of those that are more active<br /><br />Frank Frasher
540362	Have purchaed through Subscribe and Save through Amazon.com the Pedigree Choice Cuts in Gravy with Chicken Food for Dogs, 13.2 Ounce Cans (Pack of 24) and our dog prefers this flavor over repeatedly and I will always give it 5 Stars!  This flavor has  Chicken in cube bite size with gravy that is just yummy.  Our dog wags his tail the second he sees the can and so enjoys his meal which means the bowl is clean when done! Our pets know when they are being served the best. High recommendation.
172560	"First time I decided to try this out. For Kona the price is great of course, and the freshly opened bag is fragrant, and yet it's one of those """"you get what you pay for"""" situations (except here you get much LESS than you paid for): the brew barely tastes like coffee (even with five teaspoons to a small cup it still tastes like boiled cardboard). You will buy a better coffee in a supermarket; any kind you pick will be better and cost about the same. Bottom line: not recommended (I won't reorder).<br /><br />***<br />05/07/2012: I'm so pissed I paid for this crap, I'm trying to get a refund. The ground matter itself, when dry, smells nice, but the brew... you could brew sawdust with the same exact result. No taste, no aroma, no caffeine kick, no matter how much you use per cup. Black sludgewater. Horrible, and should be against the law to sell it. The only use for this junk I can see is to sprinkle it around the house dry -- 'cause it smells nice while dry. This product is a quintessential ripoff; stay away.<br /><br />05/14/2012: Sent it back and just got a refund. Whew! So that's that. At least I can thank them and Amz for the complete lack of hassle with returns."
514902	I am an expat living in Thailand so I know a thing or two about Thai spicy. While the jerky I received was moist and flavorful, I would not consider it a true Thai taste profile. Although there was a hint of Thai spice, there was no redolent Thai flavor starring in the jerky. At the same time the heat level was what I would call a small baby 1 on a scale of one to ten. I don't think the heat level would have even bothered a baby. Being labeled Thai spicy and living in Thailand I expected this product to deliver a wallop of flavor and, unfortunately, I got a small sweet kiss of what could have been. A valiant effort but way of the target. Would I eat it again? Yes if free or highly discounted. Would I give it to a Thai friend as a gift. No way, they would laugh at the silliness of calling it spicy, when it clearly is not spicy in the Thai meaning of the word. If you like moist and flavorful with a nice sweetness, a whisper of Asian spices and a whimper of heat, then you'll love this Sweet and Spicy Thai Jerky from Jack Links.
70148	"I bought the """"Black Currant Raspberry Black Tea"""" flavor and like it. The primary flavor is the fruit, but you can also taste the black tea under it. I saw some people complaining about not enough tea flavor in the green tea based flavors, but I think the problem is just that green tea naturally has a light flavor. Since this one uses a black tea, it is not a problem.<br />I also tried the """"Blackberry Pomegranate Green Tea."""" I don't mind the flavor, but it is much more like Koolaid, with a very strong sweet pomegranate flavor and little tea flavor."
110989	My parents were having issues getting their Yorkie to eat Wellness dry and so was I with my Yorkie. They would eventually eat, but it was dragging down their routines. According to the Whole Dog Journal, Wellness Canned Dog Food Chicken and Sweet Potato Recipe is a great food for your dog. The article stressed how gone are the days where wet food was worse for a dog than dry. As long as it's a good, quality food, the wet is actually better for dogs than the dry. I mix the wet with the dry and our Yorkies lap it down quick. I can also hide my Yorkie's morning pill with it and she doesn't realize she's taking her medicine.
160376	Very good for digestive system. Easy to eat with cold milk. Very flaky. Has a nice taste and texture. Sometimes hard to find in stores and the prices are high. You cannot beat the price if you buy from amazon.
339797	i love coconut water.  Vita-Coco, Zico, One, nirvana, amy & brians, goya unsweetned (The ones where they add sugar are gross).  I've even become pretty good at opening fresh ones.  With that being said, fresh is the best but if i had to go pre-packaged, C2O is by far the best.
301473	My dog loves Greenies. They clean her teeth wonderful and is a great snack for her.  I have a very small dog so we cut them in half so they'll last longer.  I was pleased when we found them on Amazon at the price they sell them plus free shipping.  I love Amazon.
512651	Just purchased this product, for half this price at the local Walmart. It melts in hand to a thin oil consistency which is great for moisturizing. It had a light coconut smell, but nothing too overpowering. I came on to Amazon to see if I could get a better price for buying in bulk and was shocked to see the price almost doubled on here for the 12oz container. Do yourself a favor, pay half the price and no shipping and get it local.
81833	Our dog is a hugh White English Bulldog about 3 ft tall and 6 feet long. She loves bacon and loves the flavor of this, but she tries to bite and take the bottle away.<br />The bottle is a roller ball like roll on deodorant, and being a big dog she could choke on this if she did get it in her mouth, which is why we give 4 stars. she loves water out of squeeze bottle and would think this would do better in that type of bottle.<br /><br />I would reccommend this for small to medium dogs, but not for the Mastif breeds.
444059	eden brand is the only canned brand i use because they are the only company that does not include BPA in the can lining and they use steel and not aluminum cans. these beans are yummy, perfect texture and very versatile. use in chili with the can juice or rinse and put in salads or with rice. i puree them with lots of starchy veg to make veggie burgers-amazing!<br />and great price for a whole bunch, much less than at the healthfood store.
527538	"Love this product. I was having such a difficult time """"hiding"""" my dogs medicine in food. Some how they knew it was there. I tried rolling it in peanut butter which worked but was very messy. These pill pockets solved my problem and they love them."
492848	We always drink Timmothy's or Emeril's. Thought we would try something different. Not too many decafs to choose from. We were pleasantly surprised that this had a great taste with a full bodied flavor. I like my coffee on the milder side so I can even get 2 cups from 1 Kcup.
2439	I go for the bold varieties of coffee and this Mahogany is not only bold but very smooth.  My all time favorite!
315945	I first heard about this product on Diners, Drive-Ins and Dives on Food Network and ever since then I have always wanted to try it.  This stuff is great. I use it to season veggies, mashed potatoes almost everything. I love this stuff and will continue to buy it vs regular chicken or beef boullion.
435914	With my favorite brand no longer available, I decided to try the Coffee Bean Direct.  The dark house brew had a pleasing flavor, a hint of sweetness and no bitterness.  All in all, a little better that my usual brand, and at a respectable price. The 80 oz. bad is large and should last at least a month, but being bagged, refrigeration is a must.  A finely ground, dark roast, it even looked appealing when I opened the bag.  So unless you are into grinding your own, this is a solid choice, for a strong, bold cup of coffee.
298628	"After trying all the """"bold"""" labeled K-Cups offered (and even making my own) I think this is the best one out there.  It's bold, balanced, non acidic, has no aftertaste and is well rounded.  Bam !"
456707	My doctor recommended this supplement.  It seems to really help me, so I hope it will also help you as well.  This supplement is worth the money.
155651	i really have to say I love this chamomile tea. Especially when I have a cough and/or cold I brew some and pour it in a bowl to inhale the chamomile vapors. It works just great. Of course I also love to drink it when I'm sick. I like the chamomile taste and that there are not other ingredients in it but the chamomile.
524490	I love Newman's products, but my dog hated it.  We purchased a case hoping to feed our dog something that doesn't contain all of the artificial chemicals, but he wanted nothing to do with it!  If you like organic, support Newman's products.  Hopefully your dog will like it better.
20458	"My ex-girlfriend is a lovely woman in many ways, but her cat...well pretty much everybody and everything is beneath him. He is picky about being petted, how he is being petted, how long he is being petted, and by whom (I think the phase of the moon figures into this somehow too, but I digress). This persnickety nature also applies--in spades--to his food. When I gave Zede (the cat, not the ex-gf) some of this food, he actually ate it without giving me his """"How dare you put this slop in front of me, knave?"""" look. I got reports later that he became even more enamored with the stuff as time went on. So there you have it: an endorsement from Zede the finicky feline. Well, how else do you rate cat food? I'm not going to try it myself...and besides, I'm a vegetarian!"
47024	I have spent the better of my adult life chasing locations for Skinner's Raisin Bran. And the quest has always been worth the journey, when I can find it. Like one other review states...I,too, think that there must be a Skinner's Cult! I could be their leader. My first taste was when my Grandpa bought me a box...and that was around 56 years ago. Hooked instantly! If you are NOT one of their sugar junkies, that our generation created..you will LOVE this cereal!
212201	I love this drink! Tastes just like Yoohoo. Sadly, I saw the price jump and figured I should just buy it at my local Whole Foods...until I realized I can't find it there anymore either!! I don't know if it's being discontinued or what happened but I hope to find it again soon (and not for almost $60 a box).
546669	I give it a try after I read the comment. I'm very disappointed. It doesn't has coffee aroma scent. It just like I'm drinking water. I'll never trust the comment.
85945	These cookies are great. The biscuit part is not too sweet and the inside is a nice vanilla flavor. The designs are super cute as well~
404253	My pups are finicky, but they really enjoy these bones.  I tried several brands before I found these and am so glad they're easily available here.
294220	Sooooo good.  Good thing these are portion controlled to one serving (8oz.) because i could just keep drinking.  Another healthy grab and go for breakfast or late night snack.
197698	Finally a product in a price range that I can say WoW about!If your looking for a product that delivers positive results that isnt 80 to 100$, I swear this is it. I have combo skin and some light scars around mouth/chin area from acne. The results Ive had from using this is diminished scars (not erased scars), clearer skin. It keeps there appearance down. However this product is mild if your just starting masks or have perfect skin already...recommended.
347187	It's okay, but I wouldn't buy it again.  My absolute favorite green tea is made by specialteas.com.  It's a decaf apricot green tea.  I always end up going back to that after trying other teas.  I've even gotten used to drinking it plain without any sweeteners.  A cup sounds pretty good right now!
278582	After disliking their Chocolate Hemp shake, I saw the Manna and decided to give it a chance, hoping that creating that shake was a 1 time bad idea and the company has good products.<br /><br />I should have known better! If a company allows such a bad shake to be in their line, then they just don't have a smart or caring management!!<br /><br />The sandy texture never goes away, and it makes your throat itch, and it's just not yummy! Highly not recommended, if you're already having doubts. Will never buy it again :)
158075	I bought these cookies as Easter gifts for two different family members and both RAVED about the clor, shape and flavor of these organiz cookies. They're sure to please everyone!
63767	"This small (6.8 fl oz) drink has a nice clean coffee taste, with enough sugar to make it sweet, but not annoyingly so.  If you are looking for a substitute for a trip to a coffee shop for iced coffee, this is less expensive (roughly $2 per can currently).<br /><br />However, making iced coffee at home can give better results (assuming good coffee, freshly roasted, and ground just before brewing).  By that comparison, $2 per for 6.8 fl oz seems rather expensive.<br /><br />A few other brief notes:<br /> 1) This is not espresso in a can.  It is an """"Espresso STYLE Coffee Drink"""".  To me, the taste is more reminiscent of a strong cup of coffee with sugar, but not espresso.<br /><br /> 2) It is sweetened with sugar...not corn syrup.  The ingredients list is quite short: coffee, sugar, potassium bicarbonate, and potassium citrate.  Not sure what those last two ingredients lend to the taste (they are not preservatives), but I never use them when I make iced coffee at home, and I'm happy with the results.<br /><br /> 3) Finally, since I keep an eye on """"points"""" in my daily diet, I note the following: 50 calories, 12g carbohydrates, 0g protein, 1g fiber.  (I wish Amazon would include the nutrition label for each food product it sells.)<br /><br />All in all, a decent coffee drink that is less expensive than a similar drink from a coffee chain, but more expensive than making iced coffee at home."
461129	I had this at a friend's holiday party, and it was very tasty. I purchased the Mini Popcorn 8-ounce canister for another friend as a stocking stuffer. it was very well received.
50575	"Picture a straight stick, lopped off at the top, with a few bare branches a few tiny bits of green, and you have this """"bonsai"""" plant. Very well packed, but pathetic when unpacked, the only resemblance to the photos on the Amazon page would be the pot, which is identical. We received this as sympathy gift after death in family. Hard to imagine a more absurd item. Noted this to the sender, who apparently complained and got a second sent, very similar to the first. Deceptive photo, this item needs a strong disclaimer against use as a gift."
61403	A friend requested loose Jasmine tea for her birthday and there weren't many options. Being in a hurry, I bought it, keeping one of the 3 packs for myself. I think the price is rather high, but the package zip locks, and the favor is nice. Strong enough to know it's jasmine, but not annoying.
414132	These crisps are high in protein, calcium and flavor. They are pretty low in carb count so people with sugar issues can enjoy them instead of standard potato chips.
46581	If you love Peanut Butter but don't like the calories, THIS IS YOUR DREAM COME TRUE!!! This peanut butter tastes, looks, and smells just like normal peanut butter! But the calorie content is so low that it makes you want to eat lots more of it! Definitely recommended! Works great for baking products too!!!
398784	"They are delicious, yes, but I'm confused how a relatively small bar packing this much fat can be called """"healthy.""""  And they sure don't tell you about it in their description!"
382869	"I got a SodaStream for my birthday.  It comes with a 12 pack syrup sampler with 6 diet syrups and 6 """"regular"""" syrups.  I have only tried the diet, caffeine-free syrups.  None of them come close to tasting anything as good as the diet drinks I buy at the grocery store.  Even the store brands taste better than the SodaStream diet drinks.  They remind me of the pre-Nutrasweet sodas that used saccharine as the sweetener.  I use my Soda Stream to make seltzer and it does a great job at that!  I've been experimenting with using drink mixes like Crystal Light, and those work OK.  DISCLAIMER:  I'm one of the folks who get a bad aftertaste with Splenda and Splenda is the sweetener used in the diet SodaStream drink syrups."
121007	with an old timey licorice flavor. just a few satisfies that sweet craving without doing too much damage to your calorie counting!
112745	The ingredients that are listed for this food are incorrect on this webpage.  This is a premium food without corn gluten meal.  Check out the Premium Edge Website to see the real ingredient list for this food.  This is a great low calorie, high protein food.  New research has found the benefits to feeding an overweight cat a low carb, high protein diet to prevent diabetes and other cat diseases.  Most diet foods are higher carb and low protein which do not help a cat loose weight efficiently.  My cats love this food.
199510	Disappointment with this shipment. Firstly they came loose in the package, then there were only 22 flakes ( I counted several times) and they tasted somewhat stale. ( We are cadbury flake regulars!), even though the sell by date was not reached. They must be for the Arab world as they had the Arabic writing on  the items. I had used this same seller I thought in the past and got a proper yellow box with the correct number inside. Anyway not the end of the world. I will try to be sure of the supplier next time I order flakes.  I should have sent them back but could not be bothered.
89527	Millet flour is great for my gluten free recipes (just remember the xanthan gum). This company takes a little while for shipping and the shipping is a little high, but, the products they sell are cheaper than anywhere else with a greater variety offered.
541499	Normally I would have rated this product high as a high-protein bar with a good flavor.  However, the manufacturer has loaded the bar with artificial flavor and artificial colors (yellow 5&6, red 3, blue 1).  Therefore I do not recommend it as a diet or health product.
259816	I bought these as part of a diet I was following, and found them to be delicious!  Since you get a whole case, I gave a box to several members of my family and they also thought they were great.  Some break during shipping but overall, they were not especially damaged.  On a diet or off, these are very tasty!
376296	My Grandson has problems with constipation and this product works great. We give him some every other day and he has no problems! Quick shipping.
300181	I have been on a crusade to lower my sodium intake and when I found this product I was pleased. I don't use Ketchup on anything but do use it in several recipes so the no salt was a real factor.<br /><br />I have never liked ketchup on anything, even fries, but I do like this product. It has a great tangyness and full flavor without any salt!!!<br /><br />I used it for a meatloaf recipe I have and it came out really good.<br /><br />One small drawback is that it seems to have a relitively short shelf life so I just keep the extra bottles in the fridge.<br /><br />This is a fantastic product.  More food product companies need to take this route.  We need healthier food and at the same time it tastes better when done right.  Kudos to Hinze for a great product.
41642	When I opened the much-anticipated package, it smelled dusty and stale, which should have been my first clue. When I looked closer, I found it was at least half twigs & sticks, and the other half a poor quality crispy dry 'white' tea with moldy-smelling lavender buds.  Tried using it for tub tea...smelled musty there too! From now on I will stick to mixing my own - best I've found is Davidson's silver needle with Harney super blue.
291806	LOVE the flavor of dark magic... Of all the many flavors of KCups this one stands out to me and all the others pale in comparison. Great price And also cool flavor name
655	Good quality nectar.  Very tasty.<br /><br />However, I was expecting 46 fluid ounces, not 46 ounces in weight.<br /><br />I find that 46 ounces in weight makes about 32 fluid ounces.
282550	"Earl Grey has been one of my favorite teas since the first time I tried it (roughly 2 years ago).  I like the taste of bergamot, though I can understand how some might find it strange or overpowering.  This product was, to me and contrary to the opinion of others, just right in terms of strength.  I always use the lowest water setting on my brewer and am able to clearly taste the tea with no trouble and without feeling as though it should be diluted.  Of course, I should clarify that I drink my tea like my coffee (that is black with no sugar).  As a result, the tea may be too dilute when mixed with milk, but I can't say I've tried it that way.  I also haven't found it to leave """"tea dust"""" behind, like another reviewer claimed, but that could be due to luck on my part or bad luck on that person's.  If you're looking for a delicious earl grey tea for your Keurig brewer, look no further."
331950	These are the best spicy chips I have ever had the pleasure of eating.  They start off sweet, then as you eat more the spice builds up.  They are fantastic.  If you don't want to commit to a whole case, pick up a bag at your local Whole Foods first, then stock up here when you realize how amazing they are.  Got my case right here, and loving every bite.  On a side note, this brand (Kettle Brand) has many delicious varieties- this is just my personal favorite.  I also highly recommend: Backyard BBQ, Honey Dijon, Sweet Onion, Buffalo Bleu, Salt and Pepper and Death Valley Chipotle.  Lays aint got nothin on Kettle Brand!!!
515715	Beautiful popcorn when popped and when sitting on the shelf waiting. It popped both white and yellow making the bowl just look more appealing. The hulls did just explode! It was amazing, I've never had popcorn do that before. Great deal, I'm glad we bought the 6 pack. Worked out to about $2/lb. I think some people who gave a bad review must have gotten a bad batch because ours is awesome!
461883	I bought this to frost my husband's birthday cake.  He is not diabetic but likes to be very careful about eating sugar.<br /><br />Although the flavor and sweetness were fine with this frosting, I would not recommend it.  For some reason, it was far stickier and sort of gummier than a regular canned frosting.  I think if we *needed* sugar-free products, I'd be ok with it, but I won't buy it again for our family.
126047	We just love these mixes. They are all delicious.  My family loves cupcakes and these make great ones, 24 at at time. It is all I use now. I order them so as not to run out. The flavor and texture is like homemade. The frosting, which I am reviewing,  is fabulous.  I cannot stand the canned frosting...yuk. Do everyone a flavor favor and use real butter only for the frosting. (moderation)  It makes all the difference in the world. If the cake is not sweet enough for you just add a little sugar but for us it is just fine and  with the sweet frosting it is not a sugar overkill. I love it is all organic and tastes this good!  Easy to make too. The sprinkles that come with this are a nice taste/texture addition too and they also are all natural. Try the chocolate cake with vanilla frosting and yellow cake with chocolate frosting...yum!
222123	The Kool Aid folks got smart. I didn't know that they had changed their packaging to small and easy to handle tubes.<br /><br />I had switched over to another brand because the Kool Aid took up to much time and handling........<br /><br />NO MORE !!  The packages are now nice flexible tubes. Great for not only making quick and easy at home---but also for traveling. getting together with friends...all you need is water and a container.<br /><br />I have always loved Kool Aid as a soft drink  and now I have even more reasons to enjoy it. Quick , easy and reasonable cost.
383014	"""""Only my hair dresser knows for sure,""""  Well I don't know about that, but the folks at Amazon know how much cat food I order (on account), both dry & wet foods.  Before I even offered Newman's Own Organic Chicken & Brown Rice formula to my five cats, I could see the difference.  Upon openind the first can, I was so pleased to see real chicken broth (organic of course). It was clear broth just like boiling chicken on stove top. It was really fresh looking too., So then the real test when offering to the three indoor cats.  All three approved.  I given only small portions at one time, yet my kitties cleaned the bowl, eating right up!  Never, ever do I recall when my kitties have been so accepting of their wet food. I've owned and cared for cats for over 25 years, and this food really impresses me! I now order it via """"Subscribe & Save"""" (Amazon program) and it will be delivered at regular intervals.  The first case was damaged in shipment (3 or 4 cans were damaged so bad that the contents were running and dripping from the carton. I contacted Amazon and they were gracious as usual and are sending a new case for my accomodation. The only concern I have at this time is that this particular formula is """"out of stock"""" and currently not available from Amazon, though it can be purchased from WAG.com.  I also make purchases from WAG.com and though their prices are slightly higher (most of the time), they are also a great company and have a good variety of foods for both Cats & Dogs, as well as other pet items.<br /><br />If you've never read Newman's Own QA report and product description, be sure to do so. I think you'll be impressed. I was."
299643	TOTALLY AGREE with the two previous reviewers. Have frozen about half of the content, and put the rest in 3 of 4oz jars and kept the two in the regular compartment of the refrigerator and one outside in room temperature. This BRAND works very well with my bread-making effort.  Fantastically MORE economical than buying in small packets in supermarkets. On the strength of the first reviewer I took a chance and appreciate her taking time to review -- so I'm doing the same.<br />Seller, please DO NOT RAISE PRICES ON THE STRENGTH OF OUR GOOD REVIEWS -- BRISK SELLING SHOULD BE GOOD ENOUGH REWARD. BOUGHT 2 POUNDS FOR $14.88 --JUST TO PUT THE SELLER ON NOTICE. HAVE OBSERVED IN THE PAST THAT AS SOON AS I BOUGHT ITEMS FOR MYSELF AS WELL AS FOR MY RELATIVES, SOON AFTER, THE PRICES HAVE RISEN CONSIDERABLY -- THIS HAS MADE ME WARY OF REVIEWING PRODUCTS WITH CONSIDERABLE ENTHUSIASM.
351031	This is the big daddy bear of the Gummi Bears. This Bear has come on the scene to take revenge on all those that have been yumming down too many Gummi Bears.<br /><br />The Revenge takes place on several fronts so be warned!!!!<br /><br />[1] Extra sticky portions are designed to stick between your teeth to give cavities and to try to rotten them out completely.<br /><br />[2] If large bits are taken, the portion will attempt to make you choke.<br /><br />If you are successful in getting this Daddy bear down into your tummy, the revenge continues on a new level:<br /><br />[3] It will make you heavier, 4.5 pounds to be precise.<br /><br />[4] It will make you fatter, 12,500 calories to be precise.<br /><br />[5] It will increase your blood sugar and attempt induce a stroke or diabetes.<br /><br />If you are successfull in digesting the Daddy bear, he has one last trick:<br /><br />[6] Hint: take a very thick book the next time you go the washroom.
548156	I had hoped that this oil would help with my dry ends.  When it arrived, there were no directions whatsoever on the bottle, which was made of fairly flimsy plastic.  I was unable to find directions in Amazon's product description either.  So before even opening the package, it's not very consumer-friendly.  Reading other reviews, I was able to glean that a little goes a long way, so I used about 3 drops put in the palm of one hand, rubbed my hands together, and then ran my hands over my hair concentrating on the ends.  (I should note here that I have fairly fine, smooth long hair).  Almost instantly, my hair was weighed down and greasy as though it hadn't been washed in a week.  With 3 drops!  Fortunately it did wash out with the first try, and it had a very nice, shea-butter scent, but that's the only positive.  I'll be tossing this and would certainly not recommend it.
326764	My wife tried ordering this item thru a Amazon listed seller (caiman) December the 10th it was due to ship out in 3 days (for a x-mas present nonetheless), by end of January it had not shipped. I cancelled our order with caiman and tried to order thru AMAZON itself the same day Feb 3rd i believe. Here it is March the 20th. No nothing , just an endless extending wait. Apparently AMAZON & their sellers feel they can list items they dont , wont and cant stock. Dont waste your time. I just cancelled my order and bought it on E-BAY , it will ship tommorow. Forget Amazon, or unless you like being blown off endlessly by email with no LIVE person to talk to, then by all means order this thru Amazon (or Caiman!). I prefer to spend my money else-where, this has really soured me.
